Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-29,,Tyler Soderstrom,Athletics,Carlos Rodón,BetMGM,629,0.1983,0.071,0.0612,68,B,,,,0.5,YES 🔥,,
2026-05-29,,Hunter Goodman,Colorado Rockies,Logan Webb,BetMGM,563,0.2116,0.0708,0.0608,75,B,,,,1.0,YES 🔥,,
2026-05-29,,MJ Melendez,New York Mets,Max Meyer,BetMGM,547,0.2123,0.071,0.0577,75,B,,,,1.0,YES 🔥,,
2026-05-29,,Luke Raley,Seattle Mariners,Zac Gallen,DraftKings,608,0.1983,0.071,0.0571,67,B,,,,0.5,YES 🔥,,
2026-05-29,,Ernie Clement,Toronto Blue Jays,Trevor Rogers,DraftKings,617,0.1965,0.0716,0.0571,66,B,,,,0.5,YES 🔥,,
2026-05-29,,Manny Machado,San Diego Padres,Paxton Schultz,FanDuel,542,0.2123,0.071,0.0565,75,B,,,,1.0,YES 🔥,,
2026-05-29,,Samuel Basallo,Baltimore Orioles,Adam Macko,FanDuel,593,0.1992,0.0713,0.0549,67,B,,,,0.5,YES 🔥,,
2026-05-29,,Jazz Chisholm Jr.,New York Yankees,Luis Severino,FanDuel,587,0.1999,0.0716,0.0543,67,B,,,,0.5,YES 🔥,,
2026-05-29,,Mike Trout,Los Angeles Angels,Nick Martinez,DraftKings,588,0.1992,0.0726,0.0539,86,A,,,,0.5,YES 🔥,,
2026-05-29,,Jake Burger,Texas Rangers,Stephen Kolek,FanDuel,530,0.2118,0.0709,0.0531,74,B,,,,1.0,YES 🔥,,
2026-05-29,,Jordan Walker,St. Louis Cardinals,Shota Imanaga,DraftKings,555,0.2053,0.071,0.0526,71,B,,,,0.5,YES 🔥,,
2026-05-29,,Dominic Smith,Atlanta Braves,Chris Paddack,DraftKings,584,0.1983,0.071,0.0521,67,B,,,,0.5,YES 🔥,,
2026-05-29,,Maikel Garcia,Kansas City Royals,MacKenzie Gore,BetMGM,544,0.2053,0.071,0.05,70,B,,,,0.5,YES 🔥,,
2026-05-29,,Oneil Cruz,Pittsburgh Pirates,Taj Bradley,BetMGM,567,0.1983,0.071,0.0484,66,B,,,,0.5,YES 🔥,,
2026-05-29,,Eugenio Suárez,Cincinnati Reds,Grant Holmes,DraftKings,554,0.1976,0.0708,0.0447,66,B,,,,0.5,YES 🔥,,
2026-05-29,,Ian Happ,Chicago Cubs,Andre Pallante,DraftKings,538,0.1983,0.071,0.0416,66,B,,,,0.5,YES 🔥,,
2026-05-29,,Hao-Yu  Lee,Detroit Tigers,Erick Fedde,FanDuel,503,0.2066,0.0715,0.0408,69,B,,,,0.5,YES 🔥,,
2026-05-29,,Rafael Devers,San Francisco Giants,Michael Lorenzen,BetMGM,658,0.2123,0.071,0.0803,78,B,,,,0.0,NO,,
2026-05-29,,JJ Wetherholt,St. Louis Cardinals,Shota Imanaga,FanDuel,638,0.2123,0.071,0.0768,77,B,,,,0.0,NO,,
2026-05-29,,Willson Contreras,Boston Red Sox,Slade Cecconi,DraftKings,639,0.2113,0.0707,0.076,77,B,,,,0.0,NO,,
2026-05-29,,Jared Young,New York Mets,Max Meyer,DraftKings,629,0.2123,0.071,0.0751,77,B,,,,0.0,NO,,
2026-05-29,,Michael Busch,Chicago Cubs,Andre Pallante,BetMGM,649,0.2053,0.071,0.0718,73,B,,,,0.0,NO,,
2026-05-29,,Manny Machado,San Diego Padres,Paxton Schultz,DraftKings,595,0.2123,0.071,0.0684,76,B,,,,0.0,NO,,
2026-05-29,,Christian Walker,Houston Astros,Coleman Crow,BetMGM,592,0.2123,0.071,0.0678,76,B,,,,0.0,NO,,
2026-05-29,,Ozzie Albies,Atlanta Braves,Chris Paddack,BetMGM,588,0.2123,0.071,0.0669,76,B,,,,0.0,NO,,
2026-05-29,,Kody Clemens,Minnesota Twins,Jared Jones,FanDuel,622,0.2053,0.071,0.0668,72,B,,,,0.0,NO,,
2026-05-29,,Chase DeLauter,Cleveland Guardians,Tyler Samaniego,DraftKings,621,0.2053,0.071,0.0666,72,B,,,,0.0,NO,,
2026-05-29,,CJ Abrams,Washington Nationals,Lucas Giolito,FanDuel,580,0.2123,0.071,0.0652,76,B,,,,0.0,NO,,
2026-05-29,,Chase DeLauter,Cleveland Guardians,Tyler Samaniego,BetMGM,609,0.2053,0.071,0.0643,72,B,,,,0.0,NO,,
2026-05-29,,César Prieto,St. Louis Cardinals,Shota Imanaga,BetMGM,646,0.1983,0.071,0.0643,68,B,,,,0.0,NO,,
2026-05-29,,Xander Bogaerts,San Diego Padres,Paxton Schultz,DraftKings,608,0.2053,0.071,0.0641,72,B,,,,0.0,NO,,
2026-05-29,,Curtis Mead,Washington Nationals,Lucas Giolito,BetMGM,608,0.2053,0.071,0.0641,72,B,,,,0.0,NO,,
2026-05-29,,Jake Rogers,Detroit Tigers,Erick Fedde,DraftKings,657,0.1961,0.0715,0.064,66,B,,,,0.0,NO,,
2026-05-29,,Liam Hicks,Miami Marlins,Freddy Peralta,BetMGM,664,0.1949,0.071,0.064,66,B,,,,0.0,NO,,
2026-05-29,,Spencer Torkelson,Detroit Tigers,Erick Fedde,BetMGM,619,0.2027,0.0726,0.0636,68,B,,,,0.0,NO,,
2026-05-29,,Taylor Walls,Tampa Bay Rays,Walbert Ureña,BetMGM,605,0.2053,0.071,0.0635,72,B,,,,0.0,NO,,
2026-05-29,,Maikel Garcia,Kansas City Royals,MacKenzie Gore,DraftKings,601,0.2053,0.071,0.0627,72,B,,,,0.0,NO,,
2026-05-29,,J.T. Realmuto,Philadelphia Phillies,Justin Wrobleski,DraftKings,648,0.1955,0.0713,0.0619,66,B,,,,0.0,NO,,
2026-05-29,,Austin Riley,Atlanta Braves,Chris Paddack,BetMGM,631,0.1983,0.071,0.0615,68,B,,,,0.0,NO,,
2026-05-29,,Andrés Chaparro,Washington Nationals,Lucas Giolito,BetMGM,595,0.2053,0.071,0.0614,72,B,,,,0.0,NO,,
2026-05-29,,Tristan Gray,Minnesota Twins,Jared Jones,DraftKings,629,0.1983,0.071,0.0612,68,B,,,,0.0,NO,,
2026-05-29,,Chandler Simpson,Tampa Bay Rays,Walbert Ureña,DraftKings,628,0.1983,0.071,0.061,68,B,,,,0.0,NO,,
2026-05-29,,Wilyer Abreu,Boston Red Sox,Slade Cecconi,DraftKings,588,0.206,0.0713,0.0607,72,B,,,,0.0,NO,,
2026-05-29,,Luis Rengifo,Milwaukee Brewers,Kai-Wei Teng,DraftKings,606,0.2015,0.0721,0.0598,64,C,,,,0.0,NO,,
2026-05-29,,Bobby Witt Jr.,Kansas City Royals,MacKenzie Gore,BetMGM,640,0.1949,0.071,0.0597,66,B,,,,0.0,NO,,
2026-05-29,,Bo Bichette,New York Mets,Max Meyer,BetMGM,639,0.1949,0.071,0.0595,66,B,,,,0.0,NO,,
2026-05-29,,Willson Contreras,Boston Red Sox,Slade Cecconi,BetMGM,551,0.213,0.0713,0.0594,75,B,,,,0.0,NO,,
2026-05-29,,Casey Schmitt,San Francisco Giants,Michael Lorenzen,DraftKings,585,0.2053,0.071,0.0593,71,B,,,,0.0,NO,,
2026-05-29,,Bryson Stott,Philadelphia Phillies,Justin Wrobleski,DraftKings,612,0.1996,0.0715,0.0592,68,B,,,,0.0,NO,,
2026-05-29,,Andy Pages,Los Angeles Dodgers,Zack Wheeler,FanDuel,630,0.1955,0.0712,0.0585,66,B,,,,0.0,NO,,
2026-05-29,,Colson Montgomery,Chicago White Sox,Troy Melton,BetMGM,549,0.2123,0.071,0.0582,75,B,,,,0.0,NO,,
2026-05-29,,Ryan Vilade,Tampa Bay Rays,Walbert Ureña,DraftKings,548,0.2123,0.071,0.0579,75,B,,,,0.0,NO,,
2026-05-29,,Junior Caminero,Tampa Bay Rays,Walbert Ureña,BetMGM,612,0.1983,0.071,0.0579,67,B,,,,0.0,NO,,
2026-05-29,,Wilyer Abreu,Boston Red Sox,Slade Cecconi,BetMGM,581,0.2044,0.0707,0.0576,71,B,,,,0.0,NO,,
2026-05-29,,Cole Young,Seattle Mariners,Zac Gallen,DraftKings,546,0.2123,0.071,0.0575,75,B,,,,0.0,NO,,
2026-05-29,,Kody Clemens,Minnesota Twins,Jared Jones,DraftKings,574,0.2053,0.071,0.0569,71,B,,,,0.0,NO,,
2026-05-29,,Jake Bauers,Milwaukee Brewers,Kai-Wei Teng,BetMGM,597,0.1993,0.0714,0.0558,67,B,,,,0.0,NO,,
2026-05-29,,Brandon Valenzuela,Toronto Blue Jays,Trevor Rogers,BetMGM,648,0.1895,0.0716,0.0558,62,B,,,,0.0,NO,,
2026-05-29,,Troy Johnston,Colorado Rockies,Logan Webb,FanDuel,602,0.1978,0.0708,0.0553,67,B,,,,0.0,NO,,
2026-05-29,,Ezequiel Duran,Texas Rangers,Stephen Kolek,DraftKings,532,0.2135,0.0714,0.0552,75,B,,,,0.0,NO,,
2026-05-29,,Josh Jung,Texas Rangers,Stephen Kolek,FanDuel,617,0.1944,0.0709,0.055,65,B,,,,0.0,NO,,
2026-05-29,,Chad Stevens,Colorado Rockies,Logan Webb,BetMGM,600,0.1978,0.0708,0.0549,67,B,,,,0.0,NO,,
2026-05-29,,Eric Wagaman,New York Mets,Max Meyer,FanDuel,562,0.2053,0.071,0.0542,71,B,,,,0.0,NO,,
2026-05-29,,Pete Crow-Armstrong,Chicago Cubs,Andre Pallante,BetMGM,647,0.1879,0.071,0.054,61,B,,,,0.0,NO,,
2026-05-29,,Colby Thomas,Athletics,Carlos Rodón,DraftKings,645,0.1879,0.071,0.0537,61,B,,,,0.0,NO,,
2026-05-29,,Jonah Heim,Athletics,Carlos Rodón,BetMGM,641,0.1879,0.071,0.053,61,B,,,,0.0,NO,,
2026-05-29,,Hunter Goodman,Colorado Rockies,Logan Webb,FanDuel,557,0.2047,0.0708,0.0525,71,B,,,,0.0,NO,,
2026-05-29,,Spencer Torkelson,Detroit Tigers,Erick Fedde,DraftKings,577,0.1996,0.0715,0.0519,67,B,,,,0.0,NO,,
2026-05-29,,Charles McAdoo,Toronto Blue Jays,Trevor Rogers,DraftKings,655,0.1843,0.0716,0.0518,58,B,,,,0.0,NO,,
2026-05-29,,Luis Arraez,San Francisco Giants,Michael Lorenzen,FanDuel,582,0.1983,0.071,0.0517,67,B,,,,0.0,NO,,
2026-05-29,,Ryan Vilade,Tampa Bay Rays,Walbert Ureña,BetMGM,522,0.2123,0.071,0.0515,74,B,,,,0.0,NO,,
2026-05-29,,Nico Hoerner,Chicago Cubs,Andre Pallante,DraftKings,595,0.1949,0.071,0.051,65,B,,,,0.0,NO,,
2026-05-29,,Tyler Freeman,Colorado Rockies,Logan Webb,FanDuel,596,0.1943,0.0708,0.0506,65,B,,,,0.0,NO,,
2026-05-29,,Luisangel Acuña,Chicago White Sox,Troy Melton,DraftKings,592,0.1949,0.071,0.0504,65,B,,,,0.0,NO,,
2026-05-29,,Aramis Garcia,Arizona Diamondbacks,George Kirby,BetMGM,627,0.1879,0.071,0.0504,61,B,,,,0.0,NO,,
2026-05-29,,Alec Burleson,St. Louis Cardinals,Shota Imanaga,BetMGM,574,0.1983,0.071,0.05,67,B,,,,0.0,NO,,
2026-05-29,,Taylor Trammell,Houston Astros,Coleman Crow,BetMGM,625,0.1879,0.071,0.05,61,B,,,,0.0,NO,,
2026-05-29,,CJ Abrams,Washington Nationals,Lucas Giolito,BetMGM,515,0.2123,0.071,0.0497,74,B,,,,0.0,NO,,
2026-05-29,,Jake Burger,Texas Rangers,Stephen Kolek,BetMGM,538,0.2065,0.0714,0.0497,70,B,,,,0.0,NO,,
2026-05-29,,TJ Rumfield,Colorado Rockies,Logan Webb,BetMGM,545,0.2047,0.0708,0.0497,70,B,,,,0.0,NO,,
2026-05-29,,Henry Davis,Pittsburgh Pirates,Taj Bradley,DraftKings,589,0.1949,0.071,0.0497,65,B,,,,0.0,NO,,
2026-05-29,,Joc Pederson,Texas Rangers,Stephen Kolek,FanDuel,625,0.1875,0.0709,0.0496,61,B,,,,0.0,NO,,
2026-05-29,,Jeremy Peña,Houston Astros,Coleman Crow,DraftKings,651,0.1827,0.071,0.0495,58,B,,,,0.0,NO,,
2026-05-29,,Austin Riley,Atlanta Braves,Chris Paddack,DraftKings,651,0.1827,0.071,0.0495,58,B,,,,0.0,NO,,
2026-05-29,,Connor Wong,Boston Red Sox,Slade Cecconi,FanDuel,579,0.1961,0.0715,0.0488,65,B,,,,0.0,NO,,
2026-05-29,,Wade Meckler,Los Angeles Angels,Nick Martinez,BetMGM,555,0.2012,0.072,0.0485,67,B,,,,0.0,NO,,
2026-05-29,,Rafael Devers,San Francisco Giants,Michael Lorenzen,DraftKings,509,0.2123,0.071,0.0481,74,B,,,,0.0,NO,,
2026-05-29,,Zach Neto,Los Angeles Angels,Nick Martinez,DraftKings,596,0.1918,0.0725,0.0481,65,B,,,,0.0,NO,,
2026-05-29,,Bobby Witt Jr.,Kansas City Royals,MacKenzie Gore,DraftKings,578,0.1949,0.071,0.0474,64,B,,,,0.0,NO,,
2026-05-29,,Derek Hill,Chicago White Sox,Troy Melton,FanDuel,578,0.1949,0.071,0.0474,64,B,,,,0.0,NO,,
2026-05-29,,Corbin Carroll,Arizona Diamondbacks,George Kirby,DraftKings,577,0.1949,0.071,0.0472,64,B,,,,0.0,NO,,
2026-05-29,,Luke Raley,Seattle Mariners,Zac Gallen,FanDuel,561,0.1983,0.071,0.0471,66,B,,,,0.0,NO,,
2026-05-29,,Curtis Mead,Washington Nationals,Lucas Giolito,FanDuel,505,0.2123,0.071,0.047,74,B,,,,0.0,NO,,
2026-05-29,,Jake Bauers,Milwaukee Brewers,Kai-Wei Teng,FanDuel,527,0.2063,0.0714,0.0468,70,B,,,,0.0,NO,,
2026-05-29,,Vladimir Guerrero Jr.,Toronto Blue Jays,Trevor Rogers,BetMGM,524,0.2071,0.0716,0.0468,70,B,,,,0.0,NO,,
2026-05-29,,Matt Chapman,San Francisco Giants,Michael Lorenzen,BetMGM,560,0.1983,0.071,0.0468,66,B,,,,0.0,NO,,
2026-05-29,,Alex Bregman,Chicago Cubs,Andre Pallante,BetMGM,636,0.1827,0.071,0.0468,58,B,,,,0.0,NO,,
2026-05-29,,Sam Antonacci,Chicago White Sox,Troy Melton,BetMGM,607,0.1879,0.071,0.0465,61,B,,,,0.0,NO,,
2026-05-29,,J.P. Crawford,Seattle Mariners,Zac Gallen,FanDuel,607,0.1879,0.071,0.0465,61,B,,,,0.0,NO,,
2026-05-29,,Masyn Winn,St. Louis Cardinals,Shota Imanaga,BetMGM,632,0.1827,0.071,0.0461,58,B,,,,0.0,NO,,
2026-05-29,,Tyler Freeman,Colorado Rockies,Logan Webb,BetMGM,572,0.1948,0.071,0.046,64,B,,,,0.0,NO,,
2026-05-29,,Miguel Vargas,Chicago White Sox,Troy Melton,DraftKings,555,0.1983,0.071,0.0457,66,B,,,,0.0,NO,,
2026-05-29,,Eugenio Suárez,Cincinnati Reds,Grant Holmes,BetMGM,557,0.1976,0.0708,0.0454,66,B,,,,0.0,NO,,
2026-05-29,,Jackson Merrill,San Diego Padres,Paxton Schultz,FanDuel,553,0.1983,0.071,0.0452,66,B,,,,0.0,NO,,
2026-05-29,,Austin Wells,New York Yankees,Luis Severino,DraftKings,594,0.1887,0.0713,0.0446,60,B,,,,0.0,NO,,
2026-05-29,,Cam Smith,Houston Astros,Coleman Crow,BetMGM,550,0.1983,0.071,0.0445,66,B,,,,0.0,NO,,
2026-05-29,,Vladimir Guerrero Jr.,Toronto Blue Jays,Trevor Rogers,FanDuel,514,0.2071,0.0716,0.0442,70,B,,,,0.0,NO,,
2026-05-29,,Pedro Pagés,St. Louis Cardinals,Shota Imanaga,DraftKings,593,0.1879,0.071,0.0436,60,B,,,,0.0,NO,,
2026-05-29,,Shea Langeliers,Athletics,Carlos Rodón,DraftKings,517,0.2053,0.071,0.0432,69,B,,,,0.0,NO,,
2026-05-29,,Christian Yelich,Milwaukee Brewers,Kai-Wei Teng,BetMGM,586,0.1888,0.0714,0.043,60,B,,,,0.0,NO,,
2026-05-29,,Jung Hoo Lee,San Francisco Giants,Michael Lorenzen,DraftKings,616,0.1827,0.071,0.043,57,B,,,,0.0,NO,,
2026-05-29,,JJ Bleday,Cincinnati Reds,Grant Holmes,BetMGM,518,0.2046,0.0708,0.0427,69,B,,,,0.0,NO,,
2026-05-29,,Iván Herrera,St. Louis Cardinals,Shota Imanaga,FanDuel,557,0.1949,0.071,0.0427,64,B,,,,0.0,NO,,
2026-05-29,,Dillon Dingler,Detroit Tigers,Erick Fedde,BetMGM,539,0.1991,0.0726,0.0426,64,B,,,,0.0,NO,,
2026-05-29,,Jarren Duran,Boston Red Sox,Slade Cecconi,DraftKings,592,0.1871,0.0707,0.0426,60,B,,,,0.0,NO,,
2026-05-29,,Edgar Quero,Chicago White Sox,Troy Melton,FanDuel,556,0.1949,0.071,0.0424,64,B,,,,0.0,NO,,
2026-05-29,,Trea Turner,Philadelphia Phillies,Justin Wrobleski,DraftKings,550,0.1961,0.0715,0.0423,64,B,,,,0.0,NO,,
2026-05-29,,JJ Bleday,Cincinnati Reds,Grant Holmes,DraftKings,516,0.2046,0.0708,0.0422,69,B,,,,0.0,NO,,
2026-05-29,,Samuel Basallo,Baltimore Orioles,TBD,BetMGM,551,0.1957,0.0713,0.0421,64,B,,,,0.0,NO,,
2026-05-29,,Xavier Edwards,Miami Marlins,Freddy Peralta,FanDuel,530,0.2004,0.0718,0.0417,86,B,,,,0.0,NO,,
2026-05-29,,Mickey Gasper,Boston Red Sox,Slade Cecconi,DraftKings,613,0.1819,0.0707,0.0416,57,B,,,,0.0,NO,,
2026-05-29,,Iván Herrera,St. Louis Cardinals,Shota Imanaga,DraftKings,552,0.1949,0.071,0.0415,64,B,,,,0.0,NO,,
2026-05-29,,Braxton Fulford,Colorado Rockies,Logan Webb,FanDuel,584,0.1874,0.0708,0.0412,60,B,,,,0.0,NO,,
2026-05-29,,Mike Trout,Los Angeles Angels,Nick Martinez,FanDuel,531,0.1994,0.0727,0.0409,84,B,,,,0.0,NO,,
2026-05-29,,Nick Fortes,Tampa Bay Rays,Walbert Ureña,DraftKings,548,0.1949,0.071,0.0405,64,B,,,,0.0,NO,,
2026-05-29,,Randy Arozarena,Seattle Mariners,Zac Gallen,BetMGM,482,0.2123,0.071,0.0404,73,B,,,,0.0,NO,,
2026-05-29,,Tyler Callihan,Pittsburgh Pirates,Taj Bradley,BetMGM,577,0.1879,0.071,0.0402,60,B,,,,0.0,NO,,
2026-05-29,,Eric Wagaman,New York Mets,Max Meyer,DraftKings,481,0.2123,0.071,0.0401,73,B,,,,0.0,NO,,
2026-05-29,,Adley Rutschman,Baltimore Orioles,Adam Macko,DraftKings,502,0.2062,0.0713,0.0401,69,B,,,,0.0,NO,,
2026-05-29,,Andrew Benintendi,Chicago White Sox,Troy Melton,DraftKings,601,0.1827,0.071,0.04,57,B,,,,0.0,NO,,
2026-05-29,,Alika Williams,Athletics,Carlos Rodón,DraftKings,480,0.2123,0.071,0.0399,73,B,,,,0.0,NO,,
2026-05-29,,Max Muncy,Los Angeles Dodgers,Zack Wheeler,DraftKings,534,0.1976,0.0708,0.0399,65,B,,,,0.0,NO,,
2026-05-29,,Ryan Waldschmidt,Arizona Diamondbacks,George Kirby,DraftKings,600,0.1827,0.071,0.0398,57,B,,,,0.0,NO,,
2026-05-29,,Elly De La Cruz,Cincinnati Reds,Grant Holmes,BetMGM,547,0.1942,0.0708,0.0396,63,B,,,,0.0,NO,,
2026-05-29,,Carter Jensen,Kansas City Royals,MacKenzie Gore,BetMGM,574,0.1879,0.071,0.0395,60,B,,,,0.0,NO,,
2026-05-29,,Xavier Edwards,Miami Marlins,Freddy Peralta,DraftKings,564,0.1899,0.0718,0.0393,80,B,,,,0.0,NO,,
2026-05-29,,Xander Bogaerts,San Diego Padres,Paxton Schultz,FanDuel,502,0.2053,0.071,0.0392,69,B,,,,0.0,NO,,
2026-05-29,,Mitch Garver,Seattle Mariners,Zac Gallen,BetMGM,542,0.1949,0.071,0.0391,63,B,,,,0.0,NO,,
2026-05-29,,Gunnar Henderson,Baltimore Orioles,Adam Macko,BetMGM,538,0.1957,0.0713,0.039,63,B,,,,0.0,NO,,
2026-05-29,,Rodolfo Durán,San Diego Padres,Paxton Schultz,BetMGM,540,0.1949,0.071,0.0386,63,B,,,,0.0,NO,,
2026-05-29,,Nick Gonzales,Pittsburgh Pirates,Taj Bradley,FanDuel,474,0.2123,0.071,0.038,73,B,,,,0.0,NO,,
2026-05-29,,Colson Montgomery,Chicago White Sox,Troy Melton,DraftKings,474,0.2123,0.071,0.038,73,B,,,,0.0,NO,,
2026-05-29,,Jung Hoo Lee,San Francisco Giants,Michael Lorenzen,BetMGM,590,0.1827,0.071,0.0378,57,B,,,,0.0,NO,,
2026-05-29,,Byron Buxton,Minnesota Twins,Jared Jones,DraftKings,565,0.1879,0.071,0.0375,59,B,,,,0.0,NO,,
2026-05-29,,Trent Grisham,New York Yankees,Luis Severino,DraftKings,558,0.1894,0.0716,0.0374,60,B,,,,0.0,NO,,
2026-05-29,,Angel Martínez,Cleveland Guardians,Tyler Samaniego,FanDuel,588,0.1827,0.071,0.0373,57,B,,,,0.0,NO,,
2026-05-29,,Brent Rooker,Athletics,Carlos Rodón,FanDuel,464,0.2145,0.0718,0.0372,93,B,,,,0.0,NO,,
2026-05-29,,Brice Turang,Milwaukee Brewers,Kai-Wei Teng,FanDuel,466,0.2133,0.0714,0.0366,72,B,,,,0.0,NO,,
2026-05-29,,Oneil Cruz,Pittsburgh Pirates,Taj Bradley,DraftKings,518,0.1983,0.071,0.0365,65,B,,,,0.0,NO,,
2026-05-29,,Nasim Nuñez,Washington Nationals,Lucas Giolito,DraftKings,583,0.1827,0.071,0.0363,57,B,,,,0.0,NO,,
2026-05-29,,Freddie Freeman,Los Angeles Dodgers,Zack Wheeler,FanDuel,487,0.2065,0.0714,0.0362,69,B,,,,0.0,NO,,
2026-05-29,,Julio Rodríguez,Seattle Mariners,Zac Gallen,BetMGM,530,0.1949,0.071,0.0361,63,B,,,,0.0,NO,,
2026-05-29,,Alec Bohm,Philadelphia Phillies,Justin Wrobleski,BetMGM,463,0.2136,0.0715,0.036,72,B,,,,0.0,NO,,
2026-05-29,,Brandon Lowe,Pittsburgh Pirates,Taj Bradley,BetMGM,529,0.1949,0.071,0.0359,63,B,,,,0.0,NO,,
2026-05-29,,Jazz Chisholm Jr.,New York Yankees,Luis Severino,BetMGM,512,0.1992,0.0713,0.0358,65,B,,,,0.0,NO,,
2026-05-29,,Shea Langeliers,Athletics,Carlos Rodón,BetMGM,528,0.1949,0.071,0.0356,63,B,,,,0.0,NO,,
2026-05-29,,Adam Frazier,Los Angeles Angels,Nick Martinez,DraftKings,489,0.2053,0.071,0.0355,69,B,,,,0.0,NO,,
2026-05-29,,Eric Haase,San Francisco Giants,Michael Lorenzen,BetMGM,527,0.1949,0.071,0.0354,63,B,,,,0.0,NO,,
2026-05-29,,Julio Rodríguez,Seattle Mariners,Zac Gallen,DraftKings,527,0.1949,0.071,0.0354,63,B,,,,0.0,NO,,
2026-05-29,,Braden Shewmake,Houston Astros,Coleman Crow,FanDuel,579,0.1827,0.071,0.0354,56,B,,,,0.0,NO,,
2026-05-29,,Alec Burleson,St. Louis Cardinals,Shota Imanaga,FanDuel,513,0.1983,0.071,0.0352,65,B,,,,0.0,NO,,
2026-05-29,,Michael Busch,Chicago Cubs,Andre Pallante,FanDuel,487,0.2053,0.071,0.0349,68,B,,,,0.0,NO,,
2026-05-29,,Trent Grisham,New York Yankees,Luis Severino,BetMGM,547,0.1894,0.0716,0.0348,59,B,,,,0.0,NO,,
2026-05-29,,Jonathan Aranda,Tampa Bay Rays,Walbert Ureña,FanDuel,486,0.2053,0.071,0.0347,68,B,,,,0.0,NO,,
2026-05-29,,Sandy León,Atlanta Braves,Chris Paddack,FanDuel,524,0.1949,0.071,0.0346,63,B,,,,0.0,NO,,
2026-05-29,,Ezequiel Duran,Texas Rangers,Stephen Kolek,BetMGM,512,0.1979,0.0709,0.0345,65,B,,,,0.0,NO,,
2026-05-29,,Jordan Walker,St. Louis Cardinals,Shota Imanaga,FanDuel,485,0.2053,0.071,0.0344,68,B,,,,0.0,NO,,
2026-05-29,,Nathaniel Lowe,Cincinnati Reds,Grant Holmes,FanDuel,577,0.182,0.0708,0.0343,56,B,,,,0.0,NO,,
2026-05-29,,Oswald Peraza,Los Angeles Angels,Nick Martinez,BetMGM,560,0.1856,0.0721,0.0341,56,B,,,,0.0,NO,,
2026-05-29,,Nick Kurtz,Athletics,Carlos Rodón,DraftKings,521,0.1949,0.071,0.0338,63,B,,,,0.0,NO,,
2026-05-29,,Nathaniel Lowe,Cincinnati Reds,Grant Holmes,DraftKings,574,0.182,0.0708,0.0337,56,B,,,,0.0,NO,,
2026-05-29,,Max Muncy,Los Angeles Dodgers,Zack Wheeler,FanDuel,568,0.1833,0.0712,0.0336,56,B,,,,0.0,NO,,
2026-05-29,,Miguel Amaya,Chicago Cubs,Andre Pallante,DraftKings,519,0.1949,0.071,0.0333,63,B,,,,0.0,NO,,
2026-05-29,,Christian Vázquez,Houston Astros,Coleman Crow,BetMGM,547,0.1879,0.071,0.0333,59,B,,,,0.0,NO,,
2026-05-29,,Carson Benge,New York Mets,Max Meyer,DraftKings,547,0.1879,0.071,0.0333,59,B,,,,0.0,NO,,
2026-05-29,,Connor Norby,Miami Marlins,Freddy Peralta,BetMGM,458,0.2123,0.071,0.0331,72,B,,,,0.0,NO,,
2026-05-29,,Hao-Yu  Lee,Detroit Tigers,Erick Fedde,DraftKings,454,0.2136,0.0715,0.0331,72,B,,,,0.0,NO,,
2026-05-29,,Adrian Del Castillo,Arizona Diamondbacks,George Kirby,FanDuel,504,0.1983,0.071,0.0328,64,B,,,,0.0,NO,,
2026-05-29,,Sung-Mun Song,San Diego Padres,Paxton Schultz,FanDuel,517,0.1949,0.071,0.0328,63,B,,,,0.0,NO,,
2026-05-29,,Ketel Marte,Arizona Diamondbacks,George Kirby,DraftKings,544,0.1879,0.071,0.0326,59,B,,,,0.0,NO,,
2026-05-29,,Colt Emerson,Seattle Mariners,Zac Gallen,BetMGM,503,0.1983,0.071,0.0325,64,B,,,,0.0,NO,,
2026-05-29,,Mookie Betts,Los Angeles Dodgers,Zack Wheeler,DraftKings,438,0.2181,0.073,0.0323,92,B,,,,0.0,NO,,
2026-05-29,,Sal Stewart,Cincinnati Reds,Grant Holmes,DraftKings,458,0.2115,0.0708,0.0323,72,B,,,,0.0,NO,,
2026-05-29,,Jorge Mateo,Atlanta Braves,Chris Paddack,FanDuel,642,0.167,0.071,0.0323,48,C,,,,0.0,NO,,
2026-05-29,,Colton Cowser,Baltimore Orioles,Adam Macko,FanDuel,638,0.1678,0.0713,0.0323,48,C,,,,0.0,NO,,
2026-05-29,,Alex Jackson,Minnesota Twins,Jared Jones,BetMGM,542,0.1879,0.071,0.0321,59,B,,,,0.0,NO,,
2026-05-29,,Byron Buxton,Minnesota Twins,Jared Jones,BetMGM,542,0.1879,0.071,0.0321,59,B,,,,0.0,NO,,
2026-05-29,,Jarren Duran,Boston Red Sox,Slade Cecconi,FanDuel,539,0.1886,0.0713,0.0321,59,B,,,,0.0,NO,,
2026-05-29,,A.J. Ewing,New York Mets,Max Meyer,DraftKings,501,0.1983,0.071,0.032,64,B,,,,0.0,NO,,
2026-05-29,,Brooks Lee,Minnesota Twins,Jared Jones,DraftKings,563,0.1827,0.071,0.0319,56,B,,,,0.0,NO,,
