Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability,FallbackType,PitcherFallbackType,TruePowerIndex,ContactQualityScore,LaunchProfileScore,PulledAirScore,PitcherHRWeaknessScore,PitcherLineupWeakSpot,EnrichmentScore,EnrichmentTier,BestBook,BestOdds,HasOdds,LineupSpotAdj,RawHRScore,RawDecisionScore,RawSmashScore,HRScore,DecisionScore,SmashScore,PowerScore,Confidence,BestImpliedProb,RawModelProb,ModelProb,Edge,EVScore,Grade,Tier,Play,TopHRRank,TopEdgeRank,TopProbRank,TopSmashRank,PlayCode,TierCode,Reason,Stake,PitcherScore,PitcherLineupScore,SmashTier
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,2,Ceddanne Rafaela,678882,confirmed,Boston Red Sox,Trevor Rogers,0.177,0.98,39.7,,8.2,,,0.089,0.0,0.0,0.0,570.0,528.0,450.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,250.1,9.0,7.0,5.0,4.0,0,13.27,LOW,FanDuel,570.0,True,-8,283.16900000000004,127.74355000000001,204.78415,15.43,4.94,6.79,250.1,10.43,0.14925373134328357,0.0707,0.0707,-0.078554,-7.86,D,LOW,PASS,136,125,139,149,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,7,Geraldo Perdomo,672695,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.16,1.02,37.0,,7.1,,,0.073,0.0,0.0,0.0,1120.0,1120.0,1050.0,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.48,8.0,6.0,5.0,5.0,0,8.02,LOW,FanDuel,1120.0,True,0,275.1432,134.41943999999998,212.17012,8.64,9.26,8.64,224.48,9.94,0.08196721311475409,0.0704,0.0704,-0.011567,-1.16,D,LOW,PASS,147,78,140,146,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,8,Tommy Troy,694371,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.16,1.02,37.0,,7.1,,,0.072,0.0,0.0,0.0,1120.0,1240.0,1000.0,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.18,8.0,6.0,5.0,5.0,0,8.02,LOW,DraftKings,1240.0,True,0,274.8612,134.29254,211.99642,8.02,8.64,8.02,224.18,9.38,0.07462686567164178,0.0696,0.0696,-0.005027,-0.5,D,LOW,PASS,148,76,141,147,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,2,Jackson Chourio,694192,confirmed,Milwaukee Brewers,Adrian Houser,0.181,0.89,40.1,,8.3,,,0.091,0.0,0.0,0.0,540.0,521.0,400.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,4.0,0,6.48,LOW,FanDuel,540.0,True,-8,283.27939999999995,125.25572999999996,202.68778999999998,16.67,1.23,5.56,254.16,8.46,0.15625,0.0672,0.0672,-0.08905,-8.91,D,LOW,PASS,134,132,143,151,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,9,Isaac Collins,686555,power_roster,Kansas City Royals,Andrew Morris,0.155,1.07,36.5,,6.9,,,0.07,0.0,0.0,0.0,650.0,610.0,800.0,45.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,5.0,0,5.56,LOW,BetMGM,800.0,True,0,272.0188,132.89846,211.53658,5.56,7.41,7.41,218.82,8.46,0.1111111111111111,0.0687,0.0687,-0.042411,-4.24,D,LOW,PASS,151,104,142,148,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,2,Will Smith,669257,power_roster,Los Angeles Dodgers,Ryne Nelson,0.177,0.92,39.7,,8.2,,,0.089,0.0,0.0,0.0,520.0,522.0,575.0,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,250.1,9.0,7.0,5.0,4.0,0,10.8,LOW,BetMGM,575.0,True,-8,280.704,125.43679999999999,201.74640000000002,13.58,2.47,4.94,250.1,8.02,0.14814814814814814,0.0669,0.0669,-0.081248,-8.12,D,LOW,PASS,139,127,144,152,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,7,Caleb Durbin,702332,confirmed,Boston Red Sox,Trevor Rogers,0.161,0.98,37.1,,7.1,,,0.073,0.0,0.0,0.0,880.0,880.0,650.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,4.0,0,4.32,LOW,FanDuel,880.0,True,0,267.553,129.67884999999998,202.69355,4.94,6.79,6.17,225.2,6.67,0.10204081632653061,0.0654,0.0654,-0.036641,-3.66,D,LOW,PASS,152,98,145,150,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,9,Connor Wong,657136,confirmed,Boston Red Sox,Trevor Rogers,0.157,0.98,36.7,,7.0,,,0.071,0.0,0.0,0.0,710.0,740.0,725.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,4.0,0,4.32,LOW,DraftKings,740.0,True,0,263.8726,128.02266999999998,200.39040999999997,2.78,5.86,4.01,221.14,5.09,0.11904761904761904,0.0631,0.0631,-0.055948,-5.59,D,LOW,PASS,155,115,146,153,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,8,Carlos Narváez,665966,confirmed,Boston Red Sox,Trevor Rogers,0.157,0.98,36.7,,7.0,,,0.071,0.0,0.0,0.0,630.0,578.0,550.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,4.0,0,4.32,LOW,FanDuel,630.0,True,0,263.8726,128.02266999999998,200.39040999999997,2.78,5.86,4.01,221.14,5.09,0.136986301369863,0.0631,0.0631,-0.073886,-7.39,D,LOW,PASS,155,124,146,153,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,9,Alex Call,669743,power_roster,Los Angeles Dodgers,Ryne Nelson,0.161,0.92,37.1,,7.1,,,0.073,0.0,0.0,0.0,920.0,1060.0,,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,4.0,0,2.78,LOW,DraftKings,1060.0,True,0,265.08799999999997,127.60459999999999,199.6558,4.32,4.32,3.09,225.2,4.51,0.08620689655172414,0.0619,0.0619,-0.024307,-2.43,D,LOW,PASS,153,89,147,154,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,9,David Hamilton,666152,confirmed,Milwaukee Brewers,Adrian Houser,0.161,0.89,37.1,,7.1,,,0.073,0.0,0.0,0.0,980.0,900.0,725.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,4.0,0,1.54,LOW,FanDuel,980.0,True,0,263.98299999999995,126.53734999999999,198.29404999999997,3.7,3.7,2.47,225.2,3.39,0.09259259259259259,0.06,0.06,-0.032593,-3.26,D,LOW,PASS,154,94,148,155,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,7,Miguel Rojas,500743,power_roster,Los Angeles Dodgers,Ryne Nelson,0.157,0.92,36.7,,7.0,,,0.071,0.0,0.0,0.0,,,,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,4.0,0,2.78,LOW,NO_ODDS,,False,0,261.4076,125.94842,197.35266000000001,1.85,3.09,1.85,221.14,2.9,,0.0596,0.0596,0.0,0.0,D,LOW,NO ODDS,156,69,149,156,NO_ODDS,LOW,No sportsbook odds available,0.0,4.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,8,Luis Rengifo,650859,confirmed,Milwaukee Brewers,Adrian Houser,0.158,0.89,36.8,,7.0,,,0.072,0.0,0.0,0.0,1200.0,1120.0,775.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,222.16,8.0,6.0,5.0,4.0,0,1.54,LOW,FanDuel,1200.0,True,0,261.1944,125.28247999999999,196.55803999999998,1.23,1.85,1.23,222.16,1.6,0.07692307692307693,0.0575,0.0575,-0.019423,-1.94,D,LOW,PASS,157,83,150,157,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,7,Sal Frelick,686217,confirmed,Milwaukee Brewers,Adrian Houser,0.155,0.89,36.5,,6.9,,,0.07,0.0,0.0,0.0,920.0,920.0,1000.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,4.0,0,0.62,LOW,BetMGM,1000.0,True,0,258.12379999999996,123.67070999999999,194.64832999999996,0.62,0.62,0.62,218.82,0.87,0.09090909090909091,0.0564,0.0564,-0.034509,-3.45,D,LOW,PASS,158,96,151,158,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
